iter	Passed	Remaining
406	6499	25438
407	6514	25419
408	6529	25398
409	6545	25384
410	6562	25373
411	6579	25360
412	6596	25349
413	6613	25336
414	6627	25313
415	6643	25295
416	6659	25278
417	6674	25260
418	6691	25246
419	6708	25234
420	6725	25225
421	6742	25212
422	6759	25201
423	6773	25176
424	6790	25164
425	6807	25153
426	6824	25140
427	6841	25126
428	6856	25107
429	6873	25095
430	6890	25082
431	6905	25064
432	6920	25045
433	6937	25032
434	6954	25019
435	6970	25003
436	6987	24990
437	7003	24977
438	7018	24956
439	7035	24942
440	7050	24924
441	7065	24905
442	7080	24887
443	7096	24868
444	7111	24849
445	7125	24826
446	7141	24810
447	7158	24797
448	7173	24778
449	7189	24764
450	7205	24748
451	7221	24731
452	7237	24716
453	7253	24698
454	7269	24685
455	7285	24667
456	7301	24651
457	7317	24635
458	7334	24623
459	7351	24610
460	7366	24593
461	7382	24577
462	7398	24560
463	7415	24548
464	7430	24528
465	7446	24512
466	7463	24499
467	7479	24483
468	7495	24468
469	7512	24456
470	7529	24441
471	7546	24429
472	7562	24413
473	7579	24400
474	7594	24382
475	7609	24364
476	7626	24350
477	7641	24332
478	7659	24320
479	7675	24304
480	7690	24285
481	7705	24268
482	7722	24253
483	7737	24236
484	7753	24219
485	7769	24204
486	7784	24185
487	7800	24169
488	7817	24154
489	7833	24140
490	7849	24124
491	7866	24110
492	7883	24097
493	7899	24081
494	7916	24068
495	7932	24053
496	7948	24037
497	7964	24021
498	7981	24007
499	7998	23995
500	8013	23975
501	8028	23956
502	8044	23940
503	8059	23923
504	8074	23904
505	8091	23889
506	8106	23871
507	8122	23855
508	8139	23842
509	8153	23822
510	8169	23805
511	8186	23792
512	8203	23779
513	8218	23760
514	8234	23743
515	8249	23726
516	8266	23710
517	8281	23693
518	8297	23676
519	8313	23662
520	8329	23646
521	8346	23632
522	8362	23615
523	8378	23600
524	8393	23582
525	8410	23567
526	8425	23550
527	8442	23535
528	8457	23518
529	8473	23501
530	8489	23486
531	8504	23468
532	8521	23454
533	8538	23440
534	8554	23424
535	8571	23410
536	8588	23398
537	8604	23383
538	8621	23370
539	8638	23356
540	8656	23344
541	8673	23331
542	8690	23318
543	8705	23300
544	8720	23282
545	8737	23268
546	8751	23247
547	8768	23232
548	8785	23219
549	8800	23202
550	8817	23187
551	8831	23167
552	8848	23154
553	8865	23139
554	8881	23124
555	8898	23110
556	8915	23096
557	8929	23075
558	8946	23062
559	8963	23047
560	8979	23032
561	8994	23013
562	9010	22997
563	9026	22981
564	9042	22965
565	9057	22946
566	9073	22932
567	9089	22915
568	9105	22899
569	9121	22884
570	9138	22870
571	9152	22849
572	9168	22834
573	9185	22820
574	9202	22806
575	9218	22790
576	9234	22774
577	9251	22760
578	9268	22746
579	9283	22728
580	9299	22713
581	9316	22698
582	9333	22685
583	9350	22671
584	9365	22653
585	9381	22637
586	9397	22620
587	9413	22605
588	9430	22591
589	9447	22578
590	9464	22564
591	9481	22550
592	9498	22536
593	9514	22520
594	9531	22506
595	9546	22487
596	9562	22471
597	9578	22456
598	9593	22438
599	9609	22422
600	9625	22407
601	9642	22392
602	9659	22378
603	9676	22364
604	9692	22349
605	9708	22333
606	9725	22319
607	9740	22301
608	9756	22285
609	9773	22271
610	9788	22253
611	9805	22238
612	9821	22223
613	9838	22207
614	9853	22190
615	9871	22177
616	9886	22161
617	9902	22145
618	9919	22131
619	9937	22118
620	9953	22102
621	9967	22081
622	9983	22066
623	9998	22047
624	10011	22025
625	10028	22010
626	10044	21994
627	10072	22004
628	10090	21994
629	10106	21977
630	10120	21957
631	10138	21944
632	10154	21929
633	10170	21913
634	10187	21898
635	10203	21881
636	10219	21866
637	10236	21852
638	10251	21835
639	10268	21819
640	10281	21799
641	10297	21782
642	10312	21763
643	10328	21748
644	10345	21733
645	10362	21719
646	10378	21702
647	10394	21687
648	10409	21669
649	10423	21649
650	10438	21630
651	10454	21615
652	10471	21600
653	10488	21586
654	10505	21571
655	10521	21555
656	10537	21539
657	10554	21525
658	10570	21509
659	10585	21492
660	10601	21475
661	10617	21460
662	10634	21445
663	10650	21429
664	10666	21412
665	10689	21412
666	10715	21414
667	10732	21399
668	10746	21380
669	10763	21367
670	10780	21351
671	10796	21336
672	10813	21322
673	10828	21302
674	10845	21288
675	10861	21273
676	10877	21256
677	10892	21238
678	10907	21221
679	10924	21206
680	10941	21191
681	10958	21178
682	10975	21162
683	10992	21148
684	11008	21133
685	11025	21118
686	11040	21100
